일자,시가,고가,저가,종가,종가 단순 5,10,20,60,120,거래량,단순 5,20,60,120,
2015/06/03,26060,26320,25300,25460,25932,26454,26621,28178.67,27594,11769400,12775560,10788038,11395980,11509452,
2015/06/02,26000,26060,25760,26060,26096,26584,26748,28235,27598.5,8757550,13874770,10613753,11395382,11485302,
2015/06/01,26000,26020,25760,25820,26332,26618,26855,28274.67,27597.67,10921950,14130090,11093518,11409683,11493451,
2015/05/29,26400,26420,25940,26140,26568,26688,26949,28323.33,27598.33,17380750,13584860,11092203,11421035,11479291,
2015/05/28,26340,26420,26020,26180,26748,26754,27008,28360.33,27596.33,15048150,11550830,11008030,11360503,11441675,
2015/05/27,27200,27320,26260,26280,26976,26802,27094,28398.33,27592.67,17265450,10599490,11081480,11473127,11398312,
2015/05/26,27320,27380,26720,27240,27072,26836,27190,28412.67,27584.33,10034150,8882580,11172703,11402193,11624248,
2015/05/22,27060,27060,26700,27000,26904,26784,27279,28417,27557.5,8195800,8801120,11133253,11371276,11643029,
2015/05/21,27420,27440,26880,27040,26808,26760,27390,28426.67,27530.83,7210600,8946430,11356240,11374250,11723156,
2015/05/20,26980,27400,26820,27320,26760,26796,27482,28431.67,27508.83,10291450,9202010,11588343,11435128,11748770,
2015/05/19,26420,27100,26140,26760,26628,26788,27546,28432,27485,8680900,9119170,11693515,11518633,11765811,
2015/05/18,26700,26700,26180,26400,26600,26912,27658,28445,27463.67,9626850,9509630,11768085,11469702,11777005,
2015/05/15,27100,27120,26420,26520,26664,27092,27815,28463,27446.67,8922350,9512350,11824860,11413029,11800971,
2015/05/14,26820,26860,26560,26800,26712,27210,27935,28474.67,27429,8488500,9625500,12056295,11373038,11816240,
2015/05/13,26980,26980,26520,26660,26832,27262,28069,28476,27406.5,9877250,9979280,12103358,11410700,11826286,
2015/05/12,26900,27060,26480,26620,26948,27386,28215,28483.33,27383.33,10633200,10657930,12124160,11412309,11832490,
2015/05/11,27200,27200,26720,26720,27224,27544,28374,28499,27361.5,9640450,10188030,12090505,11343745,11840106,
2015/05/08,27320,27400,26760,26760,27520,27774,28521,28518.67,27343.83,9488100,11930510,12063860,11327963,11835433,
2015/05/07,27240,27500,27080,27400,27708,28020,28662,28530,27326,10257400,12212020,11978125,11303245,11857543,
2015/05/06,27800,27820,27120,27240,27692,28168,28754,28526,27309,13270500,13300000,11941558,11245128,11932089,
2015/05/04,28140,28460,27940,28000,27824,28304,28862,28525,27283,8283700,13949330,11807163,11179435,11871753,
2015/04/30,27700,28360,27580,28200,27864,28404,28896,28513.67,27250.33,18352850,16110570,11706485,11135613,11874140,
2015/04/29,27340,27880,27280,27700,28028,28538,28920,28499.67,27215.67,10895650,14289030,11134013,11005083,11805885,
2015/04/28,27800,28000,27180,27320,28332,28660,28958,28493,27187.67,15697300,14641010,10952533,11091988,11823423,
2015/04/27,28200,28220,27500,27900,28644,28876,29033,28491,27165.83,16517150,13872080,10659800,11058738,11804911,
2015/04/24,28980,29100,28000,28200,28784,29044,29066,28485.33,27140.67,19089900,13047630,10281718,10963977,11989128,
2015/04/23,29400,29400,28800,29020,28944,29204,29077,28482,27102.5,9245150,11264110,10130513,10811765,12034770,
2015/04/22,28880,29460,28720,29220,29048,29268,29047,28461.33,27049,12655550,11567550,10718553,10826904,12072111,
2015/04/21,28420,28900,28400,28880,28988,29304,29071,28436.33,26987.33,11852650,11746650,10554228,10830291,12018680,
2015/04/20,28920,28960,28460,28600,29108,29340,29103,28414.33,26929.17,12394900,11262070,10417253,10932042,11989813,
2015/04/17,29540,29560,28940,29000,29304,29420,29140,28402.67,26876.17,10172300,10841750,10203653,11002338,11956343,
2015/04/16,29240,29540,28940,29540,29464,29388,29154,28376.67,26816.83,10762350,10799310,10330285,11054100,11942456,
2015/04/15,29200,29400,28540,28920,29488,29302,29147,28332,26754.67,13551050,10468350,10453458,10985943,11945500,
2015/04/14,29700,29700,29300,29480,29620,29256,29204,28288.67,26694.17,9429750,9312820,10399123,10986234,11930625,
2015/04/13,29580,29820,29360,29580,29572,29190,29227,28242,26632.83,10293300,9332080,10610693,11064137,11931017,
2015/04/10,29600,29880,29560,29800,29536,29088,29218,28197.33,26567.83,9960100,9389940,10544755,11131453,11980921,
2015/04/09,29400,29780,29400,29660,29312,28950,29185,28147,26505.33,9107550,8651950,10517405,11170341,12024156,
2015/04/08,29400,29700,29200,29580,29116,28826,29149,28091.33,26445.67,7773400,8211120,11019688,11157305,12066123,
2015/04/07,29560,29700,29240,29240,28892,28838,29144,28036.33,26387,9526050,8109650,11686450,11182955,12139449,
2015/04/06,28860,29800,28700,29400,28808,28866,29103,27987,26328,10582600,8172970,11731140,11265481,12154605,
2015/04/03,28680,28800,28400,28680,28640,28860,29053,27932.67,26267.17,6270150,7847550,11592740,11327817,12248395,
2015/04/02,28680,28800,28460,28680,28588,28920,29061,27886.33,26216.5,6903400,9806680,11865908,11477239,12318815,
2015/04/01,28740,28740,28400,28460,28536,28992,29049,27852.67,26171.17,7266050,12627190,12001518,11531174,12345863,
2015/03/31,28980,29040,28600,28820,28784,29152,29063,27821.67,26125.83,9842650,13047790,12218370,11556323,12462420,
2015/03/30,28500,28680,28240,28560,28924,29264,29040,27783.67,26075.83,8955500,12901890,12413678,11569763,12486505,
2015/03/27,28300,28960,28300,28420,29080,29348,29035,27750.67,26030.5,16065800,12735370,13056183,11581129,12511290,
2015/03/26,29000,29120,28420,28420,29252,29420,28971,27727.67,25991,21005950,12063200,12903363,11504834,12480570,
2015/03/25,29740,29760,29440,29700,29448,29472,28925,27701.67,25953.33,9369050,10507170,12262023,11259018,12383862,
2015/03/24,29100,29560,29100,29520,29520,29450,28819,27653,25903.33,9113150,11126230,12212283,11285807,12409233,
2015/03/23,29240,29480,29160,29340,29604,29340,28710,27609.33,25850,8122900,12035830,12299788,11432985,12495077,
2015/03/20,29500,29600,29200,29280,29616,29246,28610,27563,25797.17,12704950,12206160,12658733,11603545,12558963,
2015/03/19,30200,30200,29400,29400,29588,29202,28523,27497,25746.67,13225800,11547790,12310735,11588600,12615933,
2015/03/18,29920,30120,29720,30060,29496,29106,28427,27429,25699.67,12464350,12733270,11960770,11586314,12639236,
2015/03/17,29400,30000,29200,29940,29380,28974,28285,27354.33,25650.83,13661150,14462130,11663698,11593488,12647325,
2015/03/16,29160,29740,29100,29400,29076,28816,28132,27279.67,25603,8974550,13813870,11518050,11604768,12612455,
2015/03/13,29220,29580,29100,29140,28876,28722,28017,27218.33,25562.33,9413100,13581880,11568013,11695146,12600548,
2015/03/12,29200,29460,28940,28940,28816,28522,27938,27167.67,25520.5,19153200,14045960,11423325,11879775,12581209,
2015/03/11,28380,29580,28360,29480,28716,28378,27886,27124.33,25479.33,21108650,12138440,10900340,11826852,12481278,
2015/03/10,28680,28860,28400,28420,28568,28188,27784,27082.67,25433.83,10419850,10237330,10245160,11700926,12395976,
2015/03/09,28800,28800,28400,28400,28556,28080,27721,27048.67,25395.67,7814600,10903120,10062688,11659204,12503387,
2015/03/06,28280,28980,28120,28840,28568,27974,27660,27009.33,25359.17,11733500,13701320,10138403,11622924,12528019,
2015/03/05,28780,28860,28340,28440,28228,27844,27584,26962,25320.5,9615600,13956500,9834448,11575222,12531073,
2015/03/04,28220,28800,28200,28740,28040,27748,27530,26920.67,25281.67,11603100,13669210,9879718,11577220,12627932,
2015/03/03,28700,28740,28120,28360,27808,27596,27458,26873.33,25241.17,13748800,13023440,10105063,11537547,12663736,
2015/03/02,27500,28460,27340,28460,27604,27448,27400,26832.33,25209.17,21805600,12446330,10102735,11522848,12596363,
2015/02/27,27500,27520,27140,27140,27380,27312,27355,26787,25177.67,13009400,11145570,9554030,11323497,12535969,
2015/02/26,27580,27600,27360,27500,27460,27354,27398,26756,25158.5,8179150,9692690,9401420,11846303,12513489,
2015/02/25,27600,27700,27460,27580,27456,27394,27412,26698,25134.33,8374250,9302160,9500138,11914783,12546755,
2015/02/24,27700,27780,27280,27340,27384,27380,27419,26635,25108.17,10863250,8931890,9724363,12072063,12566298,
2015/02/23,27560,27800,27320,27340,27292,27362,27430,26586,25085,15301800,8908880,10079085,12062413,12572248,
2015/02/17,27480,27540,27280,27540,27244,27346,27458,26538,25065,5745000,7843280,10144628,12012989,12514796,
2015/02/16,27360,27480,27220,27480,27248,27324,27453,26482.33,25041.33,6226500,7998150,10521280,12084308,12609466,
2015/02/13,27200,27220,26900,27220,27332,27312,27422,26430.33,25022.5,6522900,8491550,10543603,12188913,12636167,
2015/02/12,26800,27160,26620,26880,27376,27320,27377,26383.33,25004.67,10748200,8787980,10895883,12259443,12665513,
2015/02/11,27480,27480,27080,27100,27432,27352,27367,26337,24989,9973800,7992420,11063668,12241872,12663603,
2015/02/10,28000,28000,27540,27560,27448,27398,27357,26283.33,24973.33,6519350,7863440,11281590,12252671,12667549,
2015/02/09,27200,27980,27140,27900,27400,27442,27318,26224,24954.33,8693500,7690450,11570293,12336468,12720263,
2015/02/06,26920,27480,26720,27440,27292,27430,27239,26169,24932.83,8005050,8055950,11551888,12342903,12722781,
2015/02/05,27180,27380,26920,27160,27264,27458,27181,26122,24915.83,6770400,9676940,11617255,12411842,12811233,
2015/02/04,27500,27620,27180,27180,27272,27498,27137,26092,24897.83,9328900,11063310,12002615,12619050,12926658,
2015/02/03,27600,27600,27180,27320,27348,27570,27085,26041,24886.33,5654400,11363830,12252308,12564072,12928311,
2015/02/02,27300,27540,27120,27360,27484,27582,27014,25987,24875.33,10521000,12224390,12731363,12612668,12971442,
2015/01/30,27200,27540,27200,27300,27568,27532,26979,25931.67,24866.67,16110000,12150890,12712288,12606687,12955654,
2015/01/29,27360,27900,27140,27200,27652,27434,26944,25882.33,24858.67,13702250,11500640,12345535,12554858,12921960,
2015/01/28,27720,27800,27480,27560,27724,27382,26911,25840.67,24847.33,10831500,12351730,12192878,12551084,13043033,
2015/01/27,27500,28000,27480,28000,27792,27316,26862,25796,24841.5,9957200,13507960,12133175,13014278,13155699,
2015/01/26,27500,27900,27280,27780,27680,27194,26814,25723,24840.67,10153500,14172130,12209720,13257774,13217384,
2015/01/23,28000,28000,27540,27720,27496,27048,26768,25636.67,24840.17,12858750,13476020,12014895,13317318,13239516,
2015/01/22,27960,27980,27560,27560,27216,26904,26721,25538.33,24835.5,17957700,13617970,11920775,13207069,13207298,
2015/01/21,27340,27900,27200,27900,27040,26776,26688,25444,24831.67,16612650,12847210,11920083,13047584,13130901,
2015/01/20,27000,27440,26900,27440,26840,26600,26621,25349.67,24825,13278050,12391130,12007275,12910348,13059560,
2015/01/19,26580,26980,26400,26860,26708,26446,26515,25257,24819.33,6672950,12194200,11933785,12830812,13002387,
2015/01/16,26680,26680,26260,26320,26600,26426,26438,25177.33,24820.17,13568500,12524690,12254570,12905058,12999287,
2015/01/15,26900,26980,26580,26680,26592,26454,26401,25099.67,24826.33,14103900,11673470,12220883,12875017,12953383,
2015/01/14,26780,27100,26700,26900,26512,26440,26340,25023.67,24827.83,14332250,11748210,12232585,12797898,12917039,
2015/01/13,26280,26800,26000,26780,26360,26408,26281,24938.33,24825.33,12293400,11746310,12235835,12830389,12888626,
2015/01/12,26260,26380,26020,26320,26184,26434,26247,24863.67,24822.33,8325400,12334730,12645708,12877971,12862133,
2015/01/09,26280,26440,26280,26280,26252,26488,26248,24800,24823,9312400,12697550,13028328,12974941,12892555,
2015/01/08,26780,26780,26200,26280,26316,26538,26283,24737.67,24818.33,14477600,12590060,13240363,13095943,12873969,
2015/01/07,25880,26220,25640,26140,26368,26600,26288,24669,24813.33,14322750,11824360,12912310,13043729,12843153,
2015/01/06,26300,26340,25760,25900,26456,26642,26283,24601.67,24813.17,15235500,10887300,12478063,13168974,12798465,
2015/01/05,26720,26720,26260,26660,26684,26584,26288,24546.67,24815.33,10139500,10137820,12159855,13160392,12770085,
2015/01/02,26800,26800,26540,26600,26724,26450,26253,24489.67,24809,8774950,9361320,12139655,13160553,12786199,
2014/12/30,26600,26700,26420,26540,26760,26348,26218,24430,24802.67,10649100,9801600,12162043,13368518,12791716,
2014/12/29,26900,26940,26580,26580,26832,26240,26186,24368,24799.17,9637450,11260550,12272930,13403246,12752798,
2014/12/26,26860,27100,26860,27040,26828,26154,26144,24310.33,24797.33,11488100,13004360,12283285,13441452,12743678,
2014/12/24,26780,26860,26780,26860,26484,26060,26056,24254.33,24793.67,6257000,13068390,13927770,13456305,12740770,
2014/12/23,26920,26980,26740,26780,26176,26008,25914,24205,24788.17,10976350,14434720,14229315,13508705,12761340,
2014/12/22,26900,26940,26360,26900,25936,26028,25765,24153.67,24785.33,17943850,14818400,14571050,13532658,12743880,
2014/12/19,25880,26560,25740,26560,25648,25976,25640,24090.67,24779.67,18356500,14097220,14188073,13557169,12668956,
2014/12/18,25320,25580,25040,25320,25480,25924,25535,24031.33,24779.17,11808250,13305370,13887065,13514381,12622363,
2014/12/17,25580,25660,25060,25320,25636,25992,25479,23996.33,24788.17,13088650,15041890,13797860,13643267,12609227,
2014/12/16,25400,25780,25360,25580,25840,26056,25431,23970.33,24801.33,12894750,15619720,13768565,13692158,12599245,
2014/12/15,25600,25600,25200,25460,26120,26088,25372,23947.33,24808.5,14337950,15751390,13661563,13701163,12595858,
2014/12/12,26060,26080,25480,25720,26304,26132,25304,23926.33,24813.17,14397250,14467110,13429363,13620143,12675563,
2014/12/11,26340,26380,25880,26100,26368,26134,25212,23906.33,24819.33,20490850,12715220,13240588,13505951,12741750,
2014/12/10,26920,26920,26340,26340,26348,26052,25107,23873.33,24828.17,15977800,10391320,12793403,13282643,12663030,
2014/12/09,26380,27140,26380,26980,26272,25820,25020,23834.33,24837.67,13553100,9142860,12448493,13135705,12642188,
2014/12/08,26060,26420,26040,26380,26056,25502,24902,23785,24841.83,7916550,8276780,12377908,13091026,12656911,
2014/12/05,26280,26280,26000,26040,25960,25304,24851,23742.67,24849.83,5637800,9266840,12942225,13347570,12745849,
2014/12/04,26040,26060,25960,26000,25900,25146,24755,23709,24868.33,8871350,10108190,12961845,13433113,12806727,
2014/12/03,26000,26020,25900,25960,25756,24966,24659,23679,24888.67,9735500,17209480,12946785,13486923,12804680,
2014/12/02,25900,25900,25320,25900,25368,24806,24563,23642.67,24911.67,9222700,17719960,12968118,13678644,12800335,
2014/12/01,25880,25960,25740,25900,24948,24656,24485,23609,24930.67,12866850,19437630,13156998,13789926,12909059,
2014/11/28,25900,25920,25480,25740,24648,24476,24425,23586,24957.67,9844550,18921120,13187445,13669879,12914394,
2014/11/27,25460,26020,25280,25280,24392,24290,24382,23568.33,24988.17,44377800,19419480,14626375,13748441,12975975,
2014/11/26,23800,24220,23640,24020,24176,24162,24299,23561,25020,12287900,12548750,13635833,13180675,12668155,
2014/11/25,24480,24480,23800,23800,24244,24220,24228,23570.67,25060.33,17811050,12591720,13707743,13178727,12697682,
2014/11/24,24940,24960,24200,24400,24364,24302,24129,23581.33,25105.33,10284300,11180450,13129383,13060533,12653602,
2014/11/21,24380,24520,24340,24460,24304,24398,24004,23584,25140.83,12336350,11062380,13034598,13082082,12644574,
2014/11/20,24120,24400,24120,24200,24188,24364,23893,23592,25171.5,10024150,10719460,12836703,13016603,12581341,
2014/11/19,24760,24760,24240,24360,24148,24352,23777,23600.33,25206.83,12502750,11024060,12760790,13134624,12528937,
2014/11/18,24400,24540,24300,24400,24196,24320,23663,23614.67,25241.83,10754700,10339430,12692038,13083422,12495678,
2014/11/17,23800,24400,23640,24100,24240,24314,23526,23626,25276.17,9693950,10616770,12742605,13071583,12485555,
2014/11/14,24020,24020,23600,23880,24492,24374,23427,23641,25315.5,10621750,12518560,12731745,13085333,12495126,
2014/11/13,24560,24640,23980,24000,24540,24474,23322,23663.33,25358.33,11547150,11600250,13014745,13082427,12540006,
2014/11/12,24620,24680,24380,24600,24556,24436,23237,23684.67,25399.67,9079600,11004850,13194803,13104058,12604455,
2014/11/11,25100,25220,24540,24620,24444,24236,23132,23696.67,25432.67,12141400,11221360,13448003,13102659,12660929,
2014/11/10,24520,25380,24440,25360,24388,23956,23028,23709.67,25462.5,19202900,11393140,13669560,13210623,12616473,
2014/11/07,24360,24360,23900,24120,24256,23610,22868,23703.67,25487,6030200,10247720,13276653,13234266,12548980,
2014/11/06,23960,24200,23860,24080,24408,23422,22767,23731.67,25519.33,8570150,16766310,14067015,13292550,12599624,
2014/11/05,24300,24500,23880,24040,24316,23202,22693,23763.67,25550,10162150,19965670,14374535,13330216,12661079,
2014/11/04,24380,24840,24100,24340,24028,23006,22653,23801.67,25572.17,13000300,20678460,14373885,13304621,12686037,
2014/11/03,25000,25040,24320,24700,23524,22738,22587,23835,25594.33,13475800,19327170,14786515,13289062,12713383,
2014/10/31,23960,25000,23700,24880,22964,22480,22493,23854,25612.5,38623150,18309730,14749363,13534983,12719333,
2014/10/30,22580,23660,22300,23620,22436,22170,22405,23887,25629.5,24566950,12260790,13414695,13297119,12522001,
2014/10/29,22000,22600,21800,22600,22088,22038,22408,23958.33,25656.5,13726100,9048580,12805313,13176994,12442670,
2014/10/28,21800,22000,21720,21820,21984,22028,22473,24043.67,25694.83,6243850,8528900,12589058,13161714,12419196,
2014/10/27,22020,22220,21740,21900,21952,22100,22567,24132.67,25744.33,8388600,9633340,12897543,13207526,12445760,
2014/10/24,22060,22240,21840,22240,21996,22126,22628,24219.33,25795,8378450,9850970,13448838,13214218,12503103,
2014/10/23,22260,22260,21800,21880,21904,22112,22666,24300.33,25844.17,8505900,11431630,13819375,13208773,12521168,
2014/10/22,21940,22080,21800,22080,21988,22184,22733,24381.67,25893.33,11127700,12760110,14371150,13173963,12529458,
2014/10/21,21880,22000,21620,21660,22072,22300,22817,24463,25938.5,11766050,13363290,14615870,13093517,12487430,
2014/10/20,22300,22340,22020,22120,22248,22436,22944,24553,25988,9476750,14324590,14699320,13031748,12416873,
2014/10/17,22120,22300,21740,21780,22256,22506,23048,24632,26033.33,16281750,14698190,14699320,13036180,12417220,
2014/10/16,22320,22420,22080,22300,22320,22640,23185,24712.33,26080.17,15148300,15809330,14262520,12946863,12341885,
2014/10/15,22560,22900,22400,22500,22380,22778,23276,24781,26124.33,14143600,15723780,13859725,12846294,12293221,
2014/10/14,22540,22920,22400,22540,22528,22918,23351,24846,26165.17,16572550,14924890,13510620,12810168,12266773,
2014/10/13,21640,22540,21560,22160,22624,23034,23425,24899,26205.67,11344750,15860960,13225610,12651995,12216885,
2014/10/10,22000,22280,21980,22100,22756,23130,23509,24957.67,26248.5,21837450,16138560,13823833,12642576,12211173,
2014/10/08,22840,23020,22480,22600,22960,23220,23605,25024.67,26294.33,14720550,14157030,13270480,12427955,12112521,
2014/10/07,23240,23720,23240,23240,23176,23282,23685,25084,26334.5,10149150,13688780,13139450,12379778,12123696,
2014/10/06,22900,23120,22760,23020,23308,23334,23712,25128.33,26373.17,21252900,13539150,13693930,12411845,12127522,
2014/10/02,23300,23300,22820,22820,23444,23452,23755,25175.33,26414.17,12732750,11771280,13426265,12214914,12040095,
2014/10/01,23480,23660,23120,23120,23504,23590,23840,25230.33,26454,11929800,13107630,13072830,12102349,12087325,
2014/09/30,23700,23760,23300,23680,23480,23730,23918,25284.33,26493,12379300,13879510,13204253,12045903,12147067,
2014/09/29,23860,24000,23400,23900,23388,23774,23976,25333,26521.83,9401000,15311930,13100880,12025236,12153073,
2014/09/26,23040,23700,22960,23700,23360,23784,24011,25371.33,26545.83,12413550,16636150,13239380,12013976,12167073,
2014/09/25,23240,23320,22940,23120,23460,23816,24048,25417,26572.17,19414500,16840450,13154675,11955101,12174126,
2014/09/24,23040,23220,22820,23000,23676,23888,24120,25468.67,26602,15789200,14852900,12762810,11780743,12101078,
2014/09/23,23560,23700,23220,23220,23980,23990,24217,25527,26632.5,19541400,13204210,12393733,11730345,12143483,
2014/09/22,24080,24080,23600,23760,24160,24088,24291,25580,26653.17,16022100,10714410,12271933,11575187,12126010,
2014/09/19,24460,24460,24120,24200,24208,24090,24364,25632.33,26663,13435050,8942290,11942358,11506333,12106035,
2014/09/18,24600,24600,24080,24200,24172,24058,24408,25669.67,26673.5,9476750,8429750,11772825,11490553,12053025,
2014/09/17,24140,24520,24140,24520,24100,24090,24448,25700,26684,7545750,11196240,11824935,11730984,12043396,
2014/09/16,24160,24300,24020,24120,24000,24106,24483,25732.33,26690,7092400,11841170,11970015,11977550,12030010,
2014/09/15,24140,24160,23920,24000,24016,24178,24541,25783,26700.5,7161500,12842680,12257645,12043416,12034561,
2014/09/12,24000,24160,24000,24020,23972,24238,24607,25841,26713.5,10872350,15658130,12349355,12148670,12066929,
2014/09/11,24000,24140,23840,23840,23944,24280,24676,25898.67,26724.33,23309200,16663580,12736700,12222797,12049826,
2014/09/05,24300,24320,23900,24020,24080,24352,24734,25957,26738.17,10770400,13134550,12602313,12144128,11945889,
2014/09/04,24200,24320,24040,24200,24212,24444,24823,26027.67,26753,12099950,13892120,12540155,12180340,11954054,
2014/09/03,24000,24000,23600,23780,24340,24494,24913,26098.33,26767,21238750,13534500,12476663,12122437,11958048,
2014/09/02,24420,24500,23880,23880,24504,24638,25040,26180.67,26789.17,15899600,11720950,11846048,11922026,11856724,
2014/09/01,24720,24740,24480,24520,24616,24758,25163,26252.33,26810.17,5664050,10684920,11654405,12028193,11796374,
2014/08/29,24760,24760,24560,24680,24624,24806,25229,26329.33,26829,14558250,11867550,12782755,12158909,11812079,
2014/08/28,25160,25160,24720,24840,24676,24860,25338,26408,26844.33,10311850,10637430,13272410,12203509,11762566,
2014/08/27,24460,24740,24440,24600,24648,24904,25491,26479,26859,12171000,11996140,13624790,12155636,11739063,
2014/08/26,24700,24700,24420,24440,24772,24976,25647,26550,26873.17,10719450,11448060,13656705,12216637,11703473,
2014/08/25,24620,24620,24420,24560,24900,25072,25783,26629.33,26890.33,11577200,11313050,13570360,12246671,11715012,
2014/08/22,24900,24940,24700,24940,24988,25116,25910,26697.67,26910.5,8407650,11101400,13431008,12207067,11737138,
2014/08/21,25100,25220,24620,24700,25044,25202,26018,26751,26926.17,17105400,11509340,13413210,12146079,11732836,
2014/08/20,25280,25420,25020,25220,25160,25332,26121,26813.33,26944,9430600,10657260,12878805,11923249,11697941,
2014/08/19,25280,25460,25060,25080,25180,25442,26208,26869,26956.17,10044400,10570280,12722323,11907933,11692564,
2014/08/18,25580,25600,25000,25000,25244,25568,26307,26926.33,26968.5,10518950,12285250,12623100,11899527,11670736,
2014/08/14,25480,25640,25080,25220,25244,25652,26400,26990,26981.83,10447350,14305750,12584285,11904919,11702630,
2014/08/13,25500,25500,24960,25280,25360,25816,26469,27053.33,26986,12845000,14121730,12608053,11997585,11695096,
2014/08/12,25400,25880,25240,25320,25504,26078,26526,27114.67,26990.33,8995700,13718750,12421513,12104853,11639552,
2014/08/11,25500,25640,25140,25400,25704,26318,26580,27168.67,26995.17,18619250,13644900,12570530,12219199,11613843,
2014/08/08,25680,25700,24960,25000,25892,26494,26596,27215.33,26997.67,20621450,12334400,11993675,12022323,11536905,
2014/08/07,26000,26040,25700,25800,26060,26704,26630,27270.33,27006.17,9527250,13856320,11501583,11863695,11416899,
2014/08/06,26120,26320,25900,26000,26272,26834,26646,27307,27007.5,10830100,16821140,11473230,11906698,11386159,
2014/08/05,26020,26420,26000,26320,26652,26910,26654,27336.33,27008.67,8626450,18127010,11523220,11991943,11379470,
2014/08/04,26000,26340,25820,26340,26932,26974,26633,27342.67,27007.83,12066750,18963580,11695558,12067453,11413283,
2014/08/01,26100,26560,25840,25840,27096,27046,26608,27353.67,27001.17,28231050,18348740,11564073,12137705,11377724,
2014/07/31,27480,27700,26720,26860,27348,27148,26622,27371,26998.33,24351350,14460560,10451463,11903683,11225328,
2014/07/30,27760,28160,27480,27900,27396,27122,26597,27372,26984.33,17359450,11200630,9661048,11746883,11149046,
2014/07/29,27100,27760,27060,27720,27168,26974,26532,27354.67,26958,12809300,9012200,9350038,11708347,11128773,
2014/07/28,27100,27340,26880,27160,27016,26842,26456,27346,26935.17,8992550,7710530,9145843,11676678,11155637,
2014/07/25,26920,27100,26700,27100,26996,26698,26420,27356,26920.83,8790150,7524010,9140268,11683993,11216192,
2014/07/24,27000,27160,26620,27100,26948,26556,26376,27370.67,26908.33,8051700,7714510,9148413,11791988,11302790,
2014/07/23,27080,27140,26700,26760,26848,26458,26346,27388,26896.33,6417300,8288710,9384093,11833563,11333203,
2014/07/22,26960,27160,26900,26960,26780,26398,26328,27405,26888.67,6300950,8828090,9574823,11884953,11390945,
2014/07/21,26980,27200,26860,27060,26668,26292,26325,27414,26881.83,8059950,9963110,9854318,11881343,11455118,
2014/07/18,26300,26860,26280,26860,26400,26170,26294,27423,26872.83,9742650,9767550,10075733,11801998,11474093,
2014/07/17,26520,26700,26400,26600,26164,26096,26252,27434.67,26870.33,10922700,9974940,10783733,11798259,11483125,
2014/07/16,26260,26460,26220,26420,26068,26072,26245,27448,26869.33,9114200,9582440,11354583,11736908,11455122,
2014/07/15,26000,26460,25940,26400,26016,26090,26282,27467.67,26868.5,11976050,10125580,11451090,11740148,11451527,
2014/07/14,25960,26000,25720,25720,25916,26070,26336,27484.33,26863.83,7082150,10145010,11526125,11723377,11458179,
2014/07/11,26000,26040,25640,25680,25940,26142,26424,27512.33,26866.33,10779600,10615990,11938015,11781774,11480431,
2014/07/10,26160,26220,26040,26120,26028,26196,26507,27539.33,26868.83,8960200,9655840,12328488,11779770,11488497,
2014/07/09,25740,26160,25660,26160,26076,26234,26614,27564,26870,11829900,9572410,12527635,11797087,11536467,
2014/07/08,25880,26380,25740,25900,26164,26258,26728,27585,26867.83,12073200,9434280,12367428,11867615,11574963,
2014/07/07,25820,26020,25800,25840,26224,26358,26869,27618,26864,9437050,8764720,12224473,11843198,11625929,
2014/07/04,26440,26520,26060,26120,26344,26418,26986,27653,26861.17,5978850,8653520,12866100,11865277,11724378,
2014/07/03,26720,26720,26320,26360,26364,26408,27137,27677.67,26858.67,8543050,9248360,13242510,12072302,11845176,
2014/07/02,26340,26620,26120,26600,26392,26418,27289,27701.67,26856.33,11139250,10092810,13677070,12248231,11938678,
2014/07/01,26160,26280,26020,26200,26352,26474,27414,27710.67,26852.5,8725400,9911340,13492080,12280911,12010315,
2014/06/30,26200,26480,26180,26440,26492,26602,27547,27720.33,26850.17,8881050,10544430,13847363,12320171,12158409,
2014/06/27,26140,26380,26120,26220,26492,26706,27685,27727.33,26848,8953050,11265870,14029385,12393151,12342942,
2014/06/26,26180,26860,26140,26500,26452,26818,27807,27735.33,26858.17,12765300,14255790,14041780,12421412,12409234,
2014/06/25,26600,26660,26360,26400,26444,26994,27889,27738,26870,10231900,16170670,13640935,12556621,12390440,
2014/06/24,26800,27080,26640,26900,26596,27198,27991,27726.33,26884.67,11890850,16333160,13316120,12676834,12407739,
2014/06/23,26420,26640,26320,26440,26712,27380,28074,27693.67,26896.33,12488250,16650340,13147160,12705737,12400151,
2014/06/20,26600,26600,25920,26020,26920,27554,28178,27677.33,26914.83,23902650,17216680,12999748,12615498,12384743,
2014/06/19,26900,26980,26400,26460,27184,27866,28318,27668,26935.83,22339700,16153960,12346740,12355808,12255615,
2014/06/18,27460,27520,27120,27160,27544,28160,28446,27647.67,26953.17,11044350,14274650,12030120,12082470,12157388,
2014/06/17,27200,27560,27020,27480,27800,28354,28536,27618,26960.33,13476750,13790930,12441955,12025707,12156178,
2014/06/16,27600,27640,27240,27480,28048,28492,28590,27586,26963.83,15319950,12938400,12560943,11985188,12108559,
2014/06/13,28040,28080,27260,27340,28188,28664,28626,27550,26968.17,18589050,14328330,12135280,11876855,12055513,
2014/06/12,28600,28600,28020,28260,28548,28796,28674,27519.33,26972,12943150,13311930,11761015,11747651,11984381,
2014/06/11,28240,28600,28240,28440,28776,28784,28661,27478.33,26971.5,8625750,14170150,11719228,11727768,12001205,
