일자,시가,고가,저가,종가,종가 단순 5,10,20,60,120,거래량,단순 5,20,60,120,
2013/04/29,29550,29850,29500,29550,29290,29000,28782.5,27623.33,26615.83,2368216,4624756,3959390,3998051,4338190,
2013/04/26,29400,29750,29250,29450,29180,28960,28737.5,27537.5,26585.83,2667806,4553622,3939622,4030745,4373390,
2013/04/25,29650,29950,29450,29500,29050,28895,28702.5,27452.5,26552.92,11394824,4799113,3958525,4080145,4420431,
2013/04/24,29400,29600,29000,29100,28730,28845,28690,27364.17,26514.17,4683116,3561532,3549936,3963708,4373720,
2013/04/23,29050,29050,28450,28850,28660,28730,28707.5,27285.83,26474.17,2009817,3240088,3475007,3928763,4366216,
2013/04/22,28800,29100,28600,29000,28710,28625,28740,27208.33,26434.58,2012549,3493397,3653062,3978632,4401117,
2013/04/19,27900,28850,27850,28800,28740,28515,28742.5,27129.17,26393.75,3895261,3634080,3750395,4045219,4416287,
2013/04/18,28400,28500,27850,27900,28740,28490,28717.5,27060,26356.25,5206918,3536495,3733408,4090616,4448667,
2013/04/17,29350,29400,28650,28750,28960,28620,28725,27012.5,26323.75,3075896,3542511,3644390,4123139,4477853,
2013/04/16,28850,29250,28750,29100,28800,28635,28717.5,26962.5,26276.25,3276359,3506615,3622217,4126798,4475985,
2013/04/15,28950,29350,28700,29150,28540,28565,28695,26904.17,26228.75,2715965,3746095,3620047,4164652,4470126,
2013/04/12,29050,29350,28650,28800,28290,28515,28657.5,26850,26180,3407336,4033651,3630583,4198698,4469545,
2013/04/11,28450,29100,28300,29000,28240,28510,28657.5,26806.67,26136.25,5236997,4088555,3683900,4237303,4463505,
2013/04/10,28150,28200,27800,27950,28280,28535,28652.5,26755.83,26090.42,2896417,4015003,3675607,4262299,4458148,
2013/04/09,27900,28200,27300,27800,28470,28685,28670,26739.17,26047.92,4473759,4152564,3669276,4266193,4466527,
2013/04/08,28600,28700,27800,27900,28590,28855,28685,26727.5,26001.67,4153747,3973312,3643487,4296127,4454536,
2013/04/05,29300,29300,28350,28550,28740,28970,28720,26709.17,25957.08,3681853,3537135,3765685,4306274,4455444,
2013/04/04,28550,29200,28400,29200,28780,28945,28705,26667.5,25910,4869239,3409935,3761950,4286873,4449408,
2013/04/03,28600,29150,28550,28900,28790,28830,28652.5,26618.33,25858.33,3584222,3080698,3847898,4263520,4433917,
2013/04/02,28750,28900,28350,28400,28900,28800,28607.5,26568.33,25813.75,3577498,3000759,4224181,4275169,4433027,
2013/04/01,28900,29050,28600,28650,29120,28825,28537.5,26534.17,25774.58,1972865,3399445,4452386,4296482,4450392,
2013/03/29,29500,29650,28750,28750,29200,28800,28405,26500.83,25729.58,3045853,3796714,4541440,4340064,4459946,
2013/03/28,29450,29450,28950,29250,29110,28805,28292.5,26465,25682.92,3223050,3898647,4591056,4375159,4486167,
2013/03/27,29600,29700,29200,29450,28870,28770,28142.5,26406.67,25626.67,3184531,3939350,4584837,4365590,4483126,
2013/03/26,29050,29500,29000,29500,28700,28655,27997.5,26345,25570.83,5570927,3828930,4614225,4346021,4488867,
2013/03/25,29050,29200,28850,29050,28530,28515,27837.5,26277.5,25515.83,3959211,3361336,4465913,4305950,4471824,
2013/03/22,27900,28450,27650,28300,28400,28470,27705,26212.5,25463.33,3555515,3154833,4402434,4304751,4465726,
2013/03/21,28850,28900,28050,28050,28500,28465,27620,26164.17,25418.33,3426566,3338462,4365971,4363887,4480913,
2013/03/20,28500,28850,28350,28600,28670,28475,27542.5,26135,25380.42,2632433,3667376,4527523,4385727,4481607,
2013/03/19,28800,28900,28350,28650,28610,28415,27405,26100,25340.83,3232956,3694849,4484877,4437540,4499653,
2013/03/18,28550,28900,28400,28400,28500,28250,27267.5,26066.67,25301.25,2926693,3839854,4446073,4470805,4574796,
2013/03/15,29000,29200,28400,28800,28540,28010,27130,26030,25260.42,4473661,4574056,4413638,4483366,4614351,
2013/03/14,28450,29000,28400,28900,28430,27780,26975,25987.5,25210.83,5071138,4400756,4332952,4535230,4609097,
2013/03/13,28300,28550,28100,28300,28280,27515,26805,25940,25161.25,2769799,4704168,4303931,4532427,4602241,
2013/03/12,28850,28900,28050,28100,28220,27340,26640,25900.83,25116.67,3957978,6372184,4337050,4556084,4666805,
2013/03/11,28250,28800,28200,28600,28000,27160,26472.5,25865.83,25064.58,6597705,7208907,4302095,4544787,4669132,
2013/03/08,28350,28400,27800,28250,27480,26940,26285,25820.83,25011.25,3607159,6640156,4206279,4553670,4641377,
2013/03/07,28100,28450,27850,28150,27130,26775,26097.5,25764.17,24958.75,6588200,6726361,4314135,4556462,4641857,
2013/03/06,27650,28200,27600,28000,26750,26610,25875,25709.17,24909.58,11109877,6028453,4213432,4505064,4626603,
2013/03/05,26400,27200,26400,27000,26460,26395,25690,25650,24863.75,8141593,4560937,3788159,4379234,4660863,
2013/03/04,26600,26700,25900,26000,26320,26285,25550,25606.67,24812.92,3753949,3453557,3582377,4312792,4668365,
2013/02/28,26700,26750,26500,26500,26400,26250,25470,25580,24772.92,4038185,3240692,3611173,4390576,4668971,
2013/02/27,26850,26950,26250,26250,26420,26170,25362.5,25561.67,24731.25,3098659,2998306,3690853,4390451,4666781,
2013/02/26,26100,26650,25850,26550,26470,26095,25260,25546.67,24690.83,3772301,3710096,3756351,4390619,4670278,
2013/02/25,26500,26550,26050,26300,26330,25940,25152.5,25530,24646.25,2604691,3311536,3697056,4400233,4661362,
2013/02/22,26400,26600,26300,26400,26250,25785,25047.5,25521.67,24603.75,2689623,3281976,3816920,4419445,4666853,
2013/02/21,26350,26650,26300,26600,26100,25630,24940,25510,24562.5,2826255,3199648,3982828,4420829,4680232,
2013/02/20,26250,26700,26200,26500,25920,25420,24842.5,25493.33,24518.33,6657608,3206387,4172469,4426929,4718627,
2013/02/19,25800,26100,25750,25850,25720,25140,24770,25466.67,24478.33,1779504,2773009,4197503,4377727,4707514,
2013/02/18,25600,26000,25550,25900,25550,24985,24765,25458.33,24444.58,2456890,3103543,4273301,4402968,4744144,
2013/02/15,25700,25750,25550,25650,25320,24815,24750,25446.67,24415.42,2277981,3263938,4427837,4427595,4776506,
2013/02/14,25550,25750,25350,25700,25160,24690,24762.5,25435,24392.08,2859954,3744622,4551873,4544557,4795707,
2013/02/13,25250,25600,25200,25500,24920,24555,24787.5,25442.5,24370.42,4490716,4325484,4695056,4576469,4848146,
2013/02/12,24950,25300,24800,25000,24560,24425,24810,25460.83,24345.83,3432175,4342171,4807359,4646465,4838048,
2013/02/08,24850,25000,24550,24750,24420,24365,24907.5,25466.67,24325,3258865,4176620,4792252,4644499,4843720,
2013/02/07,24650,25000,24550,24850,24310,24310,25025,25475.83,24303.75,4681401,4330035,4942800,4663072,4881460,
2013/02/06,23850,24650,23800,24500,24220,24250,25122.5,25485,24287.5,5764265,4259729,4946857,4672403,4872966,
2013/02/05,24050,24200,23600,23700,24190,24265,25200,25510.83,24272.5,4574149,4233234,4784535,4651713,4853392,
2013/02/04,24500,24600,24300,24300,24290,24400,25327.5,25549.17,24266.67,2604422,4200130,4729231,4649002,4848553,
2013/02/01,24250,24450,24050,24200,24310,24545,25407.5,25575.83,24255,4025938,4196524,4813165,4689642,4895156,
2013/01/31,24400,24600,24200,24400,24310,24685,25515,25608.33,24242.92,4329870,4391730,4854685,4678330,4953046,
2013/01/30,24650,24950,24300,24350,24280,24835,25627.5,25634.17,24222.92,5631792,4727313,4867580,4716036,4956606,
2013/01/29,24500,24550,24100,24200,24340,25020,25740,25653.33,24201.25,4408627,4924768,4843568,4760718,4965786,
2013/01/28,24150,24500,24000,24400,24510,25195,25817.5,25664.17,24174.17,2586394,5474702,4755583,4783731,4975092,
2013/01/25,24300,24700,23800,24200,24780,25450,25885,25662.5,24150.42,5001969,5616517,4726781,4803670,4993672,
2013/01/24,24600,24650,24050,24250,25060,25740,25947.5,25660.83,24127.92,6007784,5725644,4635018,4823602,4998933,
2013/01/23,25050,25100,24600,24650,25390,25995,25992.5,25658.33,24106.67,6619066,5475827,4528991,4787355,5008995,
2013/01/22,25500,25700,24850,25050,25700,26135,26030,25652.5,24078.75,7158297,5296739,4553221,4806718,4994810,
2013/01/21,25750,25850,25300,25750,25880,26255,26092.5,25635,24046.25,3295467,5212432,4432156,4832568,4997267,
2013/01/18,26050,26150,25500,25600,26120,26270,26130,25590,24001.67,5547605,5179348,4554443,4825172,5019607,
2013/01/17,26350,26350,25450,25900,26420,26345,26182.5,25553.33,23958.33,4758701,5323792,4538503,4775600,5025711,
2013/01/16,26200,26700,26050,26200,26600,26420,26197.5,25510,23915.83,5723625,5324560,4484588,4740392,5047129,
2013/01/15,26800,27000,25800,25950,26570,26460,26200,25465.83,23867.08,6736761,4683398,4577680,4689707,5057472,
2013/01/14,27250,27300,26850,26950,26630,26440,26205,25425,23827.92,3130049,4029662,4485991,4653998,5066919,
2013/01/11,27100,27250,26500,27100,26420,26320,26155,25356.67,23773.33,6269825,4260273,4538951,4666861,5102518,
2013/01/10,26150,26800,25850,26800,26270,26155,26100,25275.83,23716.25,4762542,3977573,4389466,4612944,5158221,
2013/01/09,26500,26600,25950,26050,26240,25990,26055,25205,23670.42,2517811,3942621,4507872,4604614,5194473,
2013/01/08,26050,26550,25950,26250,26350,25925,25995,25152.5,23635,3468081,4469368,4570717,4611942,5226325,
2013/01/07,26400,26450,25650,25900,26250,25930,25925,25098.33,23602.92,4283105,4305537,4572528,4604313,5252656,
2013/01/04,26800,26900,26200,26350,26220,25990,25852.5,25059.17,23572.5,4856327,3850988,4536378,4590885,5262381,
2013/01/03,26900,27100,26400,26650,26040,26020,25755,25015,23544.17,4587780,3513062,4501316,4604301,5264839,
2013/01/02,26150,26650,26100,26600,25740,25975,25642.5,24958.33,23519.58,5151547,3372956,4692974,4579828,5248667,
2012/12/28,25750,25950,25500,25750,25500,25940,25582.5,24900.83,23495.42,2648924,3763378,4636933,4597176,5232041,
2012/12/27,25450,25800,25400,25750,25610,25970,25562.5,24846.67,23480.83,2010360,4180992,4659922,4600661,5243376,
2012/12/26,25300,25700,25300,25450,25760,25990,25552.5,24796.67,23464.58,3166701,4927163,4776862,4631712,5248770,
2012/12/24,25400,25700,25050,25150,26000,26045,25570,24754.17,23452.92,3887250,5339586,4806396,4637697,5249047,
2012/12/21,26300,26450,25250,25400,26210,26120,25597.5,24714.17,23445.83,7103654,5298216,4750667,4626700,5242052,
2012/12/20,26850,26950,26150,26300,26380,26065,25607.5,24672.5,23431.67,4736996,5394578,4555099,4597938,5215249,
2012/12/18,26900,27100,26400,26500,26330,25920,25537.5,24625.83,23411.25,5741215,5427775,4503523,4577487,5214916,
2012/12/17,26400,26800,26250,26650,26220,25715,25480,24581.67,23384.58,5228814,5117379,4381161,4561766,5196100,
2012/12/14,26000,26350,25850,26200,26090,25490,25407.5,24535.83,23352.5,3680399,4727641,4316445,4678788,5192343,
2012/12/13,26200,26500,25650,26250,26030,25310,25345,24490.83,23326.67,7585467,5417697,4597211,4745335,5200266,
2012/12/12,26350,26500,26050,26050,25750,25225,25340,24434.17,23300,4902981,4655544,4456671,4682964,5218260,
2012/12/11,26250,26500,25900,25950,25510,25155,25367.5,24382.5,23283.75,4189236,4375807,4646045,4672056,5214957,
2012/12/10,25850,26150,25800,26000,25210,25115,25337.5,24332.5,23272.08,3280121,4249981,4602294,4777526,5211308,
2012/12/07,25450,25950,25400,25900,24890,25095,25302.5,24263.33,23262.08,7130678,4424973,4656949,4793478,5260444,
2012/12/06,24850,25100,24700,24850,24590,25075,25277.5,24201.67,23245,3774704,4683027,4562479,4729085,5232590,
2012/12/05,24450,24900,24250,24850,24700,25150,25337.5,24153.33,23234.58,3504294,4734232,4599888,4727253,5243110,
2012/12/04,24300,24700,24200,24450,24800,25155,25395,24110,23222.5,3560107,4655114,4645247,4748141,5348542,
2012/12/03,24300,24650,24200,24400,25020,25245,25467.5,24077.5,23217.92,4155082,4812926,4719382,4942492,5360818,
2012/11/30,25250,25350,24400,24400,25300,25325,25555,24019.17,23211.67,8420949,4733385,4678991,5023937,5365102,
2012/11/29,25700,25800,25100,25400,25560,25380,25632.5,23965.83,23204.58,4030728,3603729,4587552,4947366,5361014,
2012/11/28,25400,25550,25000,25350,25600,25455,25637.5,23900.83,23185,3108705,3436043,4801654,4943112,5384413,
2012/11/27,25750,26000,25350,25550,25510,25580,25612.5,23835,23155,4349165,3555397,4935689,4949936,5404051,
2012/11/26,25800,26300,25750,25800,25470,25560,25550,23762.5,23130,3757376,3344360,4907366,4922492,5427154,
2012/11/23,25500,25850,25350,25700,25350,25510,25465,23685.83,23095.42,2772673,3379782,5029391,4914261,5440367,
2012/11/22,25250,25700,25000,25600,25200,25480,25385,23615,23060.83,3192295,4684389,5082406,4939636,5496128,
2012/11/21,25500,25750,24900,24900,25310,25525,25320,23543.33,23037.08,3705474,5000864,5311833,5010324,5498807,
2012/11/20,25650,25750,25300,25350,25650,25635,25275,23490,23022.08,3293980,5997864,5562024,5037300,5508886,
2012/11/19,25200,25500,24750,25200,25650,25690,25160,23430.83,23006.25,3934488,6001908,5539911,5085320,5524245,
2012/11/16,26100,26300,24550,24950,25670,25785,25070,23384.17,22991.67,9295709,6089655,5471850,5125417,5563636,
2012/11/15,26350,26550,25900,26150,25760,25885,24987.5,23349.17,22967.08,4774667,5278768,5139376,5046857,5550933,
2012/11/14,25550,26700,25500,26600,25740,25820,24857.5,23298.33,22935.83,8690475,5228415,5034771,5119824,5564857,
2012/11/13,25200,25550,25000,25350,25620,25645,24702.5,23230.83,22900.83,3314201,4372612,4829957,5029630,5569697,
2012/11/12,25200,25550,24800,25300,25730,25540,24577.5,23183.33,22885.83,4373224,4718333,4859338,5042941,5611022,
2012/11/09,25700,25950,25350,25400,25900,25420,24425,23131.67,22870,5241275,4513141,4792418,5099849,5626584,
2012/11/08,25600,26100,25350,26050,26010,25290,24282.5,23090,22855,4522898,4783322,4743491,5073530,5641095,
2012/11/07,26000,26100,25450,26000,25900,25115,24125,23034.17,22842.08,4411461,5541293,4665222,5055072,5703938,
2012/11/06,26250,26300,25550,25900,25670,24915,23975,22984.17,22817.5,5042809,5816882,4595165,5048104,5802503,
2012/11/05,25950,26350,25750,26150,25350,24630,23857.5,22934.17,22812.5,3347263,5564863,4516895,5100671,5819838,
2012/11/02,26000,26300,25900,25950,24940,24355,23735,22877.5,22812.08,6592179,6134985,4632597,5227762,5832638,
2012/11/01,24950,25900,24700,25500,24570,24090,23600,22811.67,22807.5,8312753,5583144,4458957,5197177,5834296,
2012/10/31,24800,25000,24650,24850,24330,23895,23482.5,22749.17,22816.67,5789405,5476761,4352941,5170853,5804913,
2012/10/30,24500,24750,24200,24300,24160,23760,23365,22684.17,22827.92,3782716,6060740,4206374,5166453,5813830,
2012/10/29,24550,24950,23900,24100,23910,23615,23287.5,22638.33,22847.5,6197870,5874541,4210908,5183675,5835040,
2012/10/26,24300,24650,24000,24100,23770,23430,23227.5,22595,22873.75,3832976,5149620,4077304,5174264,5828943,
2012/10/25,24150,24800,24050,24300,23610,23275,23160,22555,22907.5,7780836,4912268,4047028,5230635,5887846,
2012/10/24,23500,24150,23350,24000,23460,23135,23090,22505,22932.08,8709303,3892615,3926883,5182903,5856520,
2012/10/23,23400,23700,23050,23050,23360,23035,23065,22457.5,22960,2851721,3069595,3666914,5161966,5843974,
2012/10/22,22700,23450,22650,23400,23320,23085,23105,22413.33,23001.67,2573262,3279616,3764226,5214043,5851541,
2012/10/19,23550,23750,23250,23300,23090,23115,23130,22363.33,23040.42,2646218,3371925,4248068,5275823,5867855,
2012/10/18,23500,23650,23200,23550,22940,23110,23140,22321.67,23072.92,2682573,3695229,4499418,5353867,5886290,
2012/10/17,23400,23600,23200,23500,22810,23070,23105,22268.33,23102.08,4594202,3750220,4557450,5425236,5904240,
2012/10/16,22700,23050,22700,22850,22710,22970,23077.5,22230.83,23133.33,3901823,3433442,4540165,5479840,5905541,
2012/10/15,22550,22700,22100,22250,22850,22960,23082.5,22190,23174.58,3034811,3348560,4870946,5538174,5910940,
2012/10/12,22900,23000,22250,22550,23140,23025,23062.5,22156.67,23219.58,4262738,3873857,4931067,5703498,5932730,
2012/10/11,22800,23100,22600,22900,23280,23045,23045,22135.83,23271.67,2957524,3645185,4881286,5784331,5948706,
2012/10/10,23250,23300,23000,23000,23330,23045,22997.5,22117.5,23314.58,3010313,4292167,4916647,5840707,5969749,
2012/10/09,23800,23900,23550,23550,23230,23095,22960,22107.5,23358.75,3477414,4261718,5004013,5900998,5983584,
2012/10/08,23350,23850,23300,23700,23070,23125,22907.5,22085.83,23406.25,5661298,4340916,5591200,5933878,5989278,
2012/10/05,23400,23600,23150,23250,22910,23145,22767.5,22073.33,23450.42,3119376,3913814,5760223,5925377,6000295,
2012/10/04,22850,23500,22750,23150,22810,23170,22665,22080.83,23483.33,6192433,3935428,5795588,5917507,6020827,
2012/10/02,22950,23000,22350,22500,22760,23140,22582.5,22090,23521.67,2858070,3772531,5674741,5866907,6011709,
2012/09/28,22950,23250,22600,22750,22960,23185,22527.5,22115,23567.92,3873405,3902899,5707747,5886091,6034297,
2012/09/27,22550,22950,22450,22900,23180,23205,22450,22132.5,23622.08,3525787,4087812,5649201,5865828,6028554,
2012/09/26,22600,22950,22450,22750,23380,23100,22365,22151.67,23680,3227444,5832674,5636089,5860396,6073335,
2012/09/25,23250,23350,22750,22900,23530,23045,22300,22177.5,23735.42,5377949,6721831,5689475,5857403,6083021,
2012/09/24,23950,24000,23350,23500,23520,22950,22220,22190.83,23797.08,3509912,6414881,5792255,5832559,6093981,
2012/09/21,24200,24250,23650,23850,23410,22825,22130,22196.67,23845.83,4797968,6562599,5882963,5852345,6104131,
2012/09/20,23700,24650,23600,23900,23230,22690,22027.5,22187.5,23890.83,12250096,7706495,5951821,5830433,6145893,
2012/09/19,22950,23650,22900,23500,22820,22390,21952.5,22169.17,23945.83,7673229,6103922,5656332,5705899,6086433,
2012/09/18,22950,23300,22800,22850,22560,22160,21920,22162.5,24004.58,3843199,5222701,5501776,5655197,6063475,
2012/09/17,23150,23200,22850,22950,22380,22025,21932.5,22165.83,24067.92,4248504,5187010,5767251,5753557,6079099,
2012/09/14,22550,23000,22350,22950,22240,21870,21912.5,22185,24129.17,10517447,5288834,5718769,5757858,6099180,
2012/09/13,22100,22150,21800,21850,22150,21695,21890,22211.67,24189.17,4237233,6229577,5398539,5645091,6063986,
2012/09/12,22200,22400,22000,22200,21960,21630,21907.5,22260.83,24251.67,3267122,7190482,5576062,5727411,6062985,
2012/09/11,22150,22150,21800,21950,21760,21555,21942.5,22288.33,24307.5,3664743,7302394,5595813,5736095,6057647,
2012/09/10,22350,22500,22150,22250,21670,21490,21980,22315.83,24367.5,4757626,7324541,5583345,5758968,6059391,
2012/09/07,22000,22550,21750,22500,21500,21435,22017.5,22335,24426.25,15221162,7076655,5545135,5948942,6060460,
2012/09/06,21400,21400,20550,20900,21240,21365,22037.5,22358.33,24478.75,9041756,4572919,5193918,5779143,5964419,
2012/09/05,21500,21650,21200,21200,21300,21515,22130,22404.17,24548.33,3826683,3417276,5290466,5706267,5929485,
2012/09/04,21350,21800,21250,21500,21350,21680,22170,22443.33,24618.33,3775480,3510975,5336987,5774662,5938485,
2012/09/03,21200,21450,20900,21400,21310,21840,22182.5,22469.17,24683.33,3518196,4242586,5484877,5825714,5949150,
2012/08/31,20950,21400,20950,21200,21370,21955,22160,22475,24751.67,2702479,4603763,5585238,5858165,5941235,
2012/08/30,21400,21450,21050,21200,21490,22085,22177.5,22497.5,24823.33,3263544,5298293,5690915,5931817,5948427,
2012/08/29,21350,21600,21250,21450,21730,22185,22192.5,22505,24894.58,4295175,5913648,5809398,5966474,5960746,
2012/08/28,21700,21850,21100,21300,22010,22330,22205,22506.67,24958.33,7433538,5971033,5955403,6052619,5969617,
2012/08/27,21650,22200,21550,21700,22370,22470,22205,22530.83,25025.83,5324077,6314865,5829570,5987291,5957402,
2012/08/24,22000,22450,21750,21800,22540,22600,22177.5,22554.17,25095.42,6175133,5905823,5936021,5980471,5945027,
2012/08/23,22850,22900,22300,22400,22680,22710,22107.5,22581.67,25167.5,6340317,5493366,5926080,5963171,5959912,
2012/08/22,23150,23300,22650,22850,22640,22745,22007.5,22599.17,25232.5,4582101,5782843,5923069,6001856,5984953,
2012/08/21,22650,23350,22650,23100,22650,22660,21905,22585,25290.83,9152697,5598850,6060408,6055009,6120174,
2012/08/20,22300,22750,22250,22550,22570,22525,21767.5,22573.33,25331.25,3278867,4451388,5951009,6009891,6086847,
2012/08/17,22450,22650,22300,22500,22660,22365,21702.5,22570.83,25383.75,4112850,4594299,6180587,6109764,6126171,
2012/08/16,22800,22950,22100,22200,22740,22270,21597.5,22588.33,25436.67,7787699,5411095,6345038,6179102,6135166,
2012/08/14,22700,23000,22600,22900,22850,22200,21500,22608.33,25493.33,3662137,6048098,6603366,6153319,6109544,
2012/08/13,23150,23250,22600,22700,22670,22080,21420,22620,25538.33,3415389,6267091,6875895,6208661,6127700,
2012/08/10,22900,23050,22750,23000,22480,21940,21375,22650,25585,3993418,6930670,7022128,6352804,6147186,
2012/08/09,22800,22950,22450,22900,22070,21755,21345,22650.83,25633.75,8196833,7237070,7153847,6556901,6184455,
2012/08/08,22300,23000,22250,22750,21800,21505,21312.5,22690.83,25682.08,10972713,6560904,7016516,6539004,6199160,
2012/08/07,21800,22200,21650,22000,21550,21270,21322.5,22746.67,25734.17,4757101,5493005,6725442,6437514,6280199,
2012/08/06,21500,22000,21400,21750,21490,21150,21407.5,22803.33,25780.42,6733285,5984640,6619946,6471415,6295689,
2012/08/03,21150,21250,20850,20950,21400,21010,21505,22884.17,25822.92,5525416,5621357,6441103,6438973,6280755,
2012/08/02,21650,21800,21300,21550,21440,21040,21657.5,22971.67,25873.33,4816006,6006893,6365288,6461206,6282642,
2012/08/01,21900,22100,21450,21500,21210,20925,21770,23056.67,25919.17,5633215,6238956,6257368,6486406,6306718,
2012/07/31,21350,21900,21200,21700,20990,20800,21897.5,23152.5,25960.83,7215276,6368329,6135702,6483622,6332700,
2012/07/30,21500,21800,21250,21300,20810,20760,22027.5,23260,25991.67,4916872,6391050,5927330,6545057,6350950,
2012/07/27,20850,21250,20700,21150,20620,20810,22147.5,23359.17,26031.67,7453097,6800621,5875852,6530137,6368825,
2012/07/26,20700,20800,20250,20400,20640,20935,22282.5,23462.5,26074.58,5976319,6884088,5738051,6525982,6400876,
2012/07/25,20350,20850,20100,20400,20640,21120,22427.5,23590,26132.08,6280081,7169195,5613397,6489039,6478420,
2012/07/24,20550,21150,20550,20800,20610,21375,22547.5,23717.5,26188.75,7328882,8504032,5538295,6459888,6472717,
2012/07/23,20800,20850,20200,20350,20710,21665,22662.5,23824.17,26239.17,6964724,8860799,5403407,6418713,6462045,
2012/07/20,20800,21550,20750,21250,21000,22000,22797.5,23935.83,26288.33,7870436,8735865,5542412,6383244,6470529,
2012/07/19,20700,20800,20300,20400,21230,22275,22940,24035.83,26327.92,7401854,8487338,5374217,6331241,6505459,
2012/07/18,21250,21500,20150,20250,21600,22615,23147.5,24159.17,26383.33,12954262,8097008,5191695,6283705,6519011,
2012/07/17,21550,21700,21250,21300,22140,22995,23375,24282.5,26443.33,9112719,6536402,5002804,6161962,6483506,
2012/07/16,22450,22600,21750,21800,22620,23295,23502.5,24407.5,26490.42,6340054,5243297,4736576,6113081,6480289,
2012/07/13,22250,22450,21450,22400,23000,23485,23592.5,24511.67,26527.92,6627802,4606568,4671432,6098791,6502351,
2012/07/12,23000,23150,22250,22250,23320,23630,23642.5,24610,26551.67,5450204,4082832,5147844,6066169,6486823,
2012/07/11,23450,23700,22900,22950,23630,23735,23725,24726.67,26579.17,5151231,3524311,5126994,6044677,6491261,
2012/07/10,23850,23900,23500,23700,23850,23720,23760,24827.5,26599.58,2647193,3134046,5102892,6075213,6501183,
2012/07/09,23700,23950,23550,23700,23970,23660,23752.5,24885.83,26611.67,3156411,3214175,5367051,6124147,6545732,
2012/07/06,24000,24450,23850,24000,23970,23595,23720,24953.33,26615.42,4009123,3360354,5551161,6156511,6549147,
2012/07/05,23950,24200,23750,23800,23940,23605,23607.5,25020.83,26617.5,2657599,3497946,5623967,6182503,6555297,
2012/07/04,24400,24650,24000,24050,23840,23680,23545,25111.67,26622.08,3199905,3663072,5847168,6191280,6571455,
2012/07/03,23800,24300,23800,24300,23590,23755,23425,25208.33,26620.42,3047839,3978700,5954320,6286273,6588053,
2012/07/02,24300,24350,23700,23700,23350,23710,23287.5,25293.33,26621.25,3887302,4295356,6275123,6308639,6626263,
2012/06/29,23050,23900,22850,23850,23220,23700,23240,25403.33,26623.75,4697087,5466861,6256450,6355404,6643437,
2012/06/28,22800,23400,22800,23300,23270,23655,23202.5,25495,26623.75,3483226,5428750,6267341,6355917,6684659,
2012/06/27,23200,23250,22600,22800,23520,23715,23210,25594.17,26626.67,4778045,5482390,6350035,6461353,6715963,
2012/06/26,22950,23400,22900,23100,23920,23800,23242.5,25722.5,26632.08,4631121,6362068,6544204,6466968,6777564,
2012/06/25,24100,24350,22700,23050,24070,23845,23187.5,25846.67,26622.5,9744824,6193477,6701213,6471753,6780693,
2012/06/22,24050,24350,23950,24100,24180,23845,23155,25970,26606.67,4506535,5251945,6536251,6404641,6721888,
2012/06/21,24800,24950,24300,24550,24040,23610,23070,26073.33,26581.67,3751425,7581848,6774487,6440502,6717555,
2012/06/20,24350,25100,24200,24800,23910,23410,23020,26166.67,26557.08,9176434,7838205,7000574,6482881,6705435,
2012/06/19,23650,24000,23450,23850,23680,23095,22950,26242.5,26531.25,3788167,6936753,6853789,6398560,6680357,
2012/06/18,24100,24200,23550,23600,23620,22865,22937.5,26326.67,26508.75,5037166,7765196,7013511,6379200,6691718,
2012/06/15,23550,23650,23150,23400,23510,22780,22982.5,26419.17,26490,16156049,8125485,7364852,6359813,6696633,
2012/06/14,23350,23950,23350,23900,23180,22750,22965,26517.5,26467.92,5033207,5987325,7369012,6171977,6606927,
2012/06/13,23850,23950,23200,23650,22910,22705,23035,26599.17,26442.5,4669175,6405007,7473501,6149694,6643257,
2012/06/12,22550,23850,22350,23550,22510,22685,23157.5,26692.5,26430,7930382,6539760,7484209,6152703,6661094,
2012/06/11,22400,23150,22350,23050,22110,22530,23250,26793.33,26423.33,6838614,6846463,7427248,6102308,6652290,
2012/06/08,22450,22500,21700,21750,22050,22465,23427.5,26897.5,26421.67,5465246,6181509,7324655,6072586,6649600,
2012/06/07,22500,22900,22450,22550,22320,22530,23650,27028.33,26429.17,7121619,6071442,7394363,6024306,6681506,
2012/06/05,21800,21900,21500,21650,22500,22630,23855,27149.17,26426.67,5342939,5674540,7354682,5965037,6674823,
2012/06/04,21700,22150,21350,21550,22860,22805,24135,27284.17,26424.58,9463895,6338237,7360843,5955018,6688540,
2012/06/01,23050,23250,22750,22750,22950,23010,24465,27410,26428.75,3513845,5999716,7432719,5886616,6664157,
2012/05/31,23000,23200,22600,23100,22880,23185,24690,27520.83,26425.83,4914910,6586063,7458110,5927513,6709035,
2012/05/30,23550,23750,23150,23450,22740,23180,24902.5,27636.67,26422.92,5137111,7457334,7572555,5909583,6698023,
2012/05/29,22250,23500,22200,23450,22760,23365,25132.5,27753.33,26421.25,8661422,8084543,7503684,5956653,6695096,
2012/05/25,22650,22800,21800,22000,22750,23630,25362.5,27865.83,26418.33,7771291,7600405,7297164,5968051,6675542,
2012/05/24,22450,22950,22000,22400,23070,23970,25622.5,27996.67,26430.42,6445583,7442668,7151520,6185339,6687004,
2012/05/23,23400,23400,22300,22400,23490,24390,25855,28089.17,26435,9271264,8566349,7071069,6163804,6676956,
2012/05/22,24050,24100,23400,23550,23620,24770,26097.5,28196.67,26443.33,8273153,9959949,6845020,6142578,6685449,
